ID	ZT3	ZT6	ZT9	ZT3	ZT21	ZT18	ZT24	ZT6	ZT0	ZT12	ZT15	ZT0	ZT9	ZT21	ZT21	ZT3	ZT12	ZT9	ZT6	ZT15	ZT9	ZT0	ZT15	ZT21	ZT15	ZT18	ZT3	ZT12	ZT24	ZT24	ZT18	ZT18	ZT12	ZT6	ZT0	ZT24
7_cyc	-13.251061625030538	-17.84856457824676	-16.75985346763388	-13.520339206523186	-12.369409999722746	-14.557907412982422	-10.865548740580833	-17.544721700740382	-12.930843351639204	-17.37736500020131	-16.924646634787212	-14.342905156517054	-16.09138569413995	-12.97669843539518	-13.407320403124075	-13.923297863879124	-17.555771368134078	-18.1422936298538	-16.899390191597426	-16.019294760478374	-17.947092574558468	-10.925726392024673	-17.493565657086577	-12.603385581379797	-14.91635690164124	-13.396224878777787	-13.100699342846472	-16.796982184165348	-10.502187747704303	-11.768606020005286	-12.838258757591223	-13.74838028862793	-18.040901696305855	-15.936173887350725	-11.827714647992112	-14.032716890255521
13_null	184.1313436168848	183.70103510725258	183.07497008252267		183.47947102759179	183.15163198038948	182.08805214684472	182.33432765766003	183.3477217367277	182.10044975204664	181.79723058689223		184.63509058953596	183.66022822079012	183.1331443058404	184.57793547489706	182.77889303073485	185.04568943645037	182.52314426109965	186.08912193658043	182.52845543844043	183.74597670403858	182.91968373172503	184.08285569635262	183.57469784782043	181.3399823381078	182.65257059148462	183.0476538757754	182.81785959783394	182.7094056151721	182.03417987818918	182.8412269141135	182.3785755145488	183.72441955595585	182.71561991677737	183.74128608913617
14_null	-80.5132064830133	-78.96657278846814	-75.97634875746387	-78.74356940467456	-79.82840432107555	-78.92950016158798	-78.1599116986391	-77.67013858795909	-78.7952488626428	-77.98321582638133	-78.26693556339096	-78.44615756082415	-81.0449046528129	-81.11962756497772	-78.91546995463985	-79.9619986831251	-80.75013905950159	-78.77752000002295	-77.83798083160512	-78.89322033231191	-79.33929652348654	-77.94347058066089	-77.61987175085686	-78.5287077421279	-78.05444888854021	-78.79566894969997	-77.02738913210521	-78.8909305464825	-79.39403242105818	-78.72489874677267	-79.30165752612892	-80.40925936731726	-77.80683752194662	-81.64981563713485	-77.87006622693562	-78.9588243863608
15_null	-144.4891143156159	-144.08260478647932	-145.0319072095593	-144.285023723934	-142.43864243765935	-143.6893194827693	-143.75502768051845	-143.13753603762717	-143.95634922638706	-144.56172452318094	-144.0213916576655	-143.97183755864256	-144.62548618740072	-144.303554706773	-144.457200161588	-142.75032388114153	-143.9588860300601	-143.60793137766845	-143.96541925540066	-145.60275215827292	-145.30369505752046	-145.54294170281284	-143.24221397795657	-142.58188499092537	-143.83920987927814	-143.9040433811007	-142.97167133710565	-143.86497782815283	-144.7791715621915	-143.65457572263935	-143.67040921281378	-144.81847880991089	-143.2212224685429	-143.16496095570983	-142.6987584338337	-143.0856676348602
18_null	121.01285226135494	121.0492691953639	119.94222429360197	119.93161693490953	119.13224564096332	119.89849375109604	120.32632765339717	119.18643981758912	119.49499568731116	120.04340537434723	118.86060965390077	118.4425705312572	119.69793611197167	119.45703599474918	120.63245058137505	120.70580028937368	119.69582513718642	118.2413379397457	120.50085925603909	121.41371220848522	118.77675825416551	119.93443082848131	119.48042245704679	119.92436346240498	119.24914981027973	119.6883593290977	118.78611058030725	119.14984545705057	119.68575006717111	120.23153262587947	118.94991139312131	119.14877948968932	118.0770282450127	119.59911918852423	119.28769336780877	118.92163545107495
16_null	17.40220683019087	15.12102402792334	15.466362955796416	14.788080523883265	13.412098185923815	14.46000287607303	15.685075306039316	17.168713737308842	15.087509554116401	14.636146633988012	14.463640865638807	16.362978525579106	14.915324162012201	17.845263395194817	15.279160711866703	16.10661135797048	15.301277233618084	16.681140452648318	16.601072409164335	13.955075679385903	15.236847701962233	15.452694616379736	14.580003673868925	13.41965860764166	14.159309917124592	16.044740298695363	15.221300436102306	14.980053998099764	16.191683587944404	14.183077388881639	15.087958606067735	16.257878721763483	15.794936559213765	15.179069333369577	16.431940681259842	14.937881682471762
17_null	78.43746325635523	77.86872892854892	77.64834489975976	78.49040781126462	77.98371425759402	79.39774565382962	80.86844232526059	80.02994496877774	79.16463654714427	79.28585307378057	77.50522825924493	77.85627727700832	77.98947447938723	78.5804426869695	77.68076847074718	79.43104274248454	76.88699982548832	79.6678695143042	78.85081245977847	78.05021806341595	81.6037181470155	80.2375920072941	77.88815947279353	77.23412817923032	78.12490502356053	80.29962652700054	78.8387799004812	79.20147512554337	79.04361283968156	78.53909929548708	77.93850898253037	80.31551474457403	78.6608431618127	78.68171514861983	78.80411042088949	78.76371577859649
18_null	121.01285226135494	121.0492691953639	119.94222429360197	119.93161693490953	119.13224564096332	119.89849375109604	120.32632765339717	119.18643981758912	119.49499568731116	120.04340537434723	118.86060965390077	118.4425705312572	119.69793611197167	119.45703599474918	120.63245058137505	120.70580028937368	119.69582513718642	118.2413379397457	120.50085925603909	121.41371220848522	118.77675825416551	119.93443082848131	119.48042245704679	119.92436346240498	119.24914981027973	119.6883593290977	118.78611058030725	119.14984545705057	119.68575006717111	120.23153262587947	118.94991139312131	119.14877948968932	118.0770282450127	119.59911918852423	119.28769336780877	118.92163545107495
19_null	-51.81505040430215	-53.2328231292694	-50.583550147986735	-50.957733492959925	-50.40030533849284	-52.47400669447377	-52.301635256076715	-50.502756898392676	-51.52110875571407	-50.59758283622318	-51.461642485679995	-51.79433698240122	-50.761543079125374	-52.2475882199469	-53.060654274736535	-53.36564638495626	-53.16026237479586	-49.6538419496897	-51.831033978036515	-50.76357509461268	-52.276836774113335	-51.644234232683885	-52.88204655225626	-52.06102854823436	-52.43176680932257	-50.37596130374657	-51.91437004975901	-51.77394147911349	-52.746785652152745	-51.072117219469675	-52.19579742615957	-53.07163473818731	-51.479296957468236	-52.52258549339232	-50.47505112598223	-51.22710927966782
missing																																				
zero	0.2796754351529139	0.2595828459767467	0.08412536484319218	0.13063175768716942	0.2771214200813461	0.03698603368370002	0.018568000947065833	0.05661588046569764	0.0676863820060479	0.05381670391139185	0.009513620099758147	0.2152976779752249	0.04858558388148837	0.13661668782358136	0.036116507510812	0.10965543326315437	0.11924028756463911	0.2738957927345229	0.21159502666409383	0.2718426520739137	0.14672889946109993	0.05080249481831983	0.12288997311991003	0.17810354640093665	0.16237354942356272	0.26889164760174694	0.17771333886887736	0.07698924638776186	0.2857758988506987	0.052177850473829786	0.14293147937037373	0.26629515370496004	0.21297655222404863	0.16061472817970526	0.20634841592273095	0.1313380499072557
one	1.1190417647134168	1.1883514121132148	1.221102469626391	1.281238067627177	1.250963664197043	1.2882077519068986	1.0347658370094552	1.2968420397541114	1.0600905360010529	1.0242711769486137	1.1970431508547041	1.2020461863462704	1.292146677508691	1.2313071057317184	1.1177974993977795	1.1800316240067326	1.1828363041752827	1.229625620630239	1.1743294113128098	1.1159322039474966	1.2044374304214172	1.0720304516990293	1.1048653727104396	1.0214893368459408	1.2448690504172442	1.0212997276788982	1.089639044273635	1.277689873731806	1.1678229053807516	1.065363975887868	1.297866149638968	1.264218844648748	1.0204540818016905	1.069085518700267	1.1926781779933957	1.0596409471008885
